 Index  ---date--- --time--            pH         unit           mV         unit         Cond         unit          TDS         unit         Salt         unit          TpH         unit         Tcon         unit
  8325  08-22-2022 20:03:34           E03          Nul      -1529.0           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8326  08-22-2022 20:03:36           E03          Nul      -1528.9           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8327  08-22-2022 20:03:38           E03          Nul      -1529.1           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8328  08-22-2022 20:03:40           E03          Nul      -1529.2           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8329  08-22-2022 20:03:42           E03          Nul      -1529.3           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8330  08-22-2022 20:03:44           E03          Nul      -1529.3           mV         3.52           uS         1.76          ppm         1.77          ppm         25.0            C         22.6           C 
  8331  08-22-2022 20:03:46           E03          Nul      -1529.4           mV         3.52           uS         1.76          ppm         1.77          ppm         25.0            C         22.6           C 
  8332  08-22-2022 20:03:48           E03          Nul      -1529.2           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8333  08-22-2022 20:03:50           E03          Nul      -1529.1           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8334  08-22-2022 20:03:52           E03          Nul      -1529.4           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8335  08-22-2022 20:03:54           E03          Nul      -1529.5           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
